task,agent,seed,simple_regret,campaign_cash,cumulative_regret,churn,gain,backslide,wasted_fraction,wasted_rounds,committed_rounds,validity_rate,n_designs,n_valid,unit_days_used,parallel_utilisation,n_rejections
T4,prior_anchored,11,0.005675417796686788,988.8565802781402,898.2664772821439,0.0,0.05103907278130153,0.0,0.0,0,2,0.0,3,0,12390,0.8194444444444444,0
T4,prior_anchored,12,0.035348895754031995,1278.9017607970707,903.8035827035558,0.0,0.01747724201120132,0.0,0.0,0,2,0.0,3,0,10710,0.7083333333333334,0
T4,prior_anchored,13,0.010368137689871382,469.9089094804218,1081.5700432655722,0.4829769005022624,0.04683695791768688,0.04375272359400316,0.5,1,2,0.0,3,0,11340,0.75,0
T4,prior_anchored,14,0.011414990556497098,354.4472595755042,692.4854140460318,0.04572240109235161,0.017617572414889815,0.0008441125655146986,0.5,1,2,0.0,3,0,11130,0.7361111111111112,0
T4,prior_anchored,15,0.018630765898641405,646.6401878585017,1027.1295431552212,0.07056899000468783,0.03751843706435751,0.0028486656693319373,0.5,1,2,0.0,3,0,12390,0.8194444444444444,0
T4,prior_anchored,16,0.011101662131244916,535.1178558682541,863.7932681889911,0.10651363422135163,0.024734467531138657,0.0029486270056014313,0.5,1,2,0.0,3,0,12180,0.8055555555555556,0
T4,prior_anchored,17,0.02255516873056254,1158.8135681708252,669.2333372225148,0.7406826429426339,0.0019829907006343184,0.005663974096232871,0.5,1,2,0.0,3,0,11130,0.7361111111111112,0
T4,prior_anchored,18,0.025123121330936693,769.161960655146,1418.8724037728527,0.0,0.06481415364165974,0.0,0.0,0,2,0.0,3,0,12180,0.8055555555555556,0
T4,prior_anchored,19,0.07437648605500967,433.73295040502273,1431.7272247147357,0.47028453885086263,0.015435436350118875,0.013703672251004523,0.5,1,2,0.0,3,0,11550,0.7638888888888888,0
T4,classical_doe,0,0.09379533900827752,997.6784728090814,1547.094914535447,1.0,0.0,0.0355003326223981,1.0,2,2,1.0,3,3,12390,0.8194444444444444,1
T4,classical_doe,1,0.022700309119292855,1281.641545050242,838.2804610740079,0.24758781822756445,0.048552208182621626,0.015976529334956302,0.5,1,2,1.0,3,3,11970,0.7916666666666666,1
T4,classical_doe,2,0.007467026562173434,1385.3585183203847,512.3309603918998,0.0,0.04457376217718344,0.0,0.0,0,2,1.0,3,3,11760,0.7777777777777778,1
T4,classical_doe,3,0.023617043699736315,866.2996576870617,571.1867288277865,0.29343745805508165,0.018229283271235103,0.007570673829598876,0.5,1,2,1.0,3,3,12390,0.8194444444444444,1
T4,classical_doe,4,0.011631247174105214,1897.6218279357195,826.4816097546632,0.0,0.04159062715442172,0.0,0.0,0,2,1.0,3,3,12390,0.8194444444444444,1
T4,classical_doe,5,0.02641989183653315,1632.8218879428057,1074.295906613339,0.2797193997505012,0.04713093225290074,0.01830319472008035,0.5,1,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,6,0.01802223650209142,1069.2966117786286,843.8231695068719,0.3722755438985799,0.01530762069271413,0.009078271148722922,0.5,1,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,7,0.023472062924090792,635.4905367240855,697.4736467658606,0.0,0.03244021399231399,0.0,0.0,0,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,8,0.024033266471856538,730.1832000809748,752.7689903657383,0.4932711001835909,0.02385216427671795,0.02321869409619058,0.5,1,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,9,0.016639802841165757,1017.7536246836755,740.1600874346628,0.3094904719650165,0.026482577897381634,0.011869648715253811,0.5,1,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,10,0.06920386015120762,862.1466536203233,978.2024079724813,1.0,0.0,0.018665054680759005,1.0,2,2,1.0,3,3,11760,0.7777777777777778,1
T4,classical_doe,11,0.020918493179420017,955.4303978326732,937.8054654828029,0.0,0.05699206368524086,0.0,0.0,0,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,12,0.0461295955334908,1377.271425410938,1081.4376261016782,0.4299754775843598,0.01185173803431569,0.008939890340005113,0.5,1,2,1.0,3,3,11970,0.7916666666666666,1
T4,classical_doe,13,0.04085868010780026,812.8838813609435,936.5354448049148,1.0,0.0,0.010895451969555423,1.0,2,2,1.0,3,3,12600,0.8333333333333334,1
T4,classical_doe,14,0.025329299809843067,887.2307592186862,277.4299074208752,1.0,0.0,0.019461044631912366,1.0,2,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,15,0.010585202190516674,1217.0746797541294,439.5801072547095,0.0,0.0035542773408904493,0.0,0.0,0,2,1.0,3,3,12180,0.8055555555555556,1
T4,classical_doe,16,0.009333316254649032,717.2453055545286,595.426813730572,0.0,0.049402471557847896,0.0,0.0,0,2,1.0,3,3,11760,0.7777777777777778,1
T4,classical_doe,17,0.049205009175415676,1328.205128705557,663.069840360288,0.3022464016025751,0.026145977677372895,0.011325670963958409,0.5,1,2,1.0,3,3,12390,0.8194444444444444,1
T4,classical_doe,18,0.02768918972724374,1292.8997400547644,851.318334144015,0.0,0.028066415397033792,0.0,0.5,1,2,1.0,3,3,11970,0.7916666666666666,1
T4,classical_doe,19,0.09090470605683788,727.1417434722576,1323.9433624035714,0.9849393721718354,0.00013316428935730706,0.008708717395566806,1.0,2,2,1.0,3,3,12390,0.8194444444444444,1
T4,gp_ucb_rep1,0,0.01267913624790612,1151.1967275182203,1247.2572941482722,0.0,0.05407803426430849,0.0,0.0,0,2,0.0,3,0,11760,0.7777777777777778,0
T4,gp_ucb_rep1,1,0.015252646295141198,1326.3717572412477,790.6178756857645,0.0,0.006702966454461778,0.0,0.0,0,2,0.0,3,0,12390,0.8194444444444444,0
T4,gp_ucb_rep1,2,0.016431159915388932,1197.559026739746,689.4886865658034,0.7754740749394003,0.004719205921490333,0.016299328665179857,0.5,1,2,0.0,3,0,11550,0.7638888888888888,0
T4,gp_ucb_rep1,3,0.03014061129551339,490.55807832736014,853.6192721732609,0.4763561442636692,0.024185453916108365,0.02200138404859872,0.5,1,2,0.0,3,0,11970,0.7916666666666666,0
T4,gp_ucb_rep1,4,0.022414496097256043,1128.4399274692519,1439.9168473027817,0.677814863561843,0.0011500277366927325,0.002419434682978755,0.5,1,2,0.0,3,0,11760,0.7777777777777778,0
T4,gp_ucb_rep1,5,0.0535452206950815,1246.877635731109,1480.4908137081968,0.046933862019346746,0.05314167646492364,0.002616968551590826,0.5,1,2,0.0,3,0,12600,0.8333333333333334,0
T4,gp_ucb_rep1,6,0.027153430338329454,1255.928110177664,620.2797772753529,0.6925371733078868,0.008472761166611081,0.019084265020153035,0.5,1,2,0.0,3,0,11550,0.7638888888888888,0
T4,gp_ucb_rep1,7,0.008055168644793345,279.2482383628273,1071.4614155587342,0.15004647249383457,0.04225979425971193,0.007460329125981512,0.5,1,2,0.0,3,0,12390,0.8194444444444444,0
T4,gp_ucb_rep1,8,0.007309123142255833,660.6191408560907,991.1906306135735,0.0,0.018028320707028436,0.0,0.0,0,2,0.0,3,0,13860,0.9166666666666666,0
T4,gp_ucb_rep1,9,0.026651556166228288,840.6822413414926,985.8481843172964,0.0,0.038687761139366714,0.0,0.0,0,2,0.0,3,0,12810,0.8472222222222222,0
T4,gp_ucb_rep1,10,0.04422396372259026,700.6307170159525,1095.296724064765,0.4416726196756194,0.0341133509442607,0.026985839506405193,0.5,1,2,0.0,3,0,11550,0.7638888888888888,0
T4,gp_ucb_rep1,11,0.005675417796686788,988.8565802781402,898.2664772821439,0.0,0.05103907278130153,0.0,0.0,0,2,0.0,3,0,12390,0.8194444444444444,0
T4,gp_ucb_rep1,12,0.035348895754031995,1278.9017607970707,903.8035827035558,0.0,0.01747724201120132,0.0,0.0,0,2,0.0,3,0,10710,0.7083333333333334,0
T4,gp_ucb_rep1,13,0.010368137689871382,469.9089094804218,1081.5700432655722,0.4829769005022624,0.04683695791768688,0.04375272359400316,0.5,1,2,0.0,3,0,11340,0.75,0
T4,gp_ucb_rep1,14,0.011414990556497098,354.4472595755042,692.4854140460318,0.04572240109235161,0.017617572414889815,0.0008441125655146986,0.5,1,2,0.0,3,0,11130,0.7361111111111112,0
T4,gp_ucb_rep1,15,0.018630765898641405,646.6401878585017,1027.1295431552212,0.07056899000468783,0.03751843706435751,0.0028486656693319373,0.5,1,2,0.0,3,0,12390,0.8194444444444444,0
T4,gp_ucb_rep1,16,0.011101662131244916,535.1178558682541,863.7932681889911,0.10651363422135163,0.024734467531138657,0.0029486270056014313,0.5,1,2,0.0,3,0,12180,0.8055555555555556,0
T4,gp_ucb_rep1,17,0.02255516873056254,1158.8135681708252,669.2333372225148,0.7406826429426339,0.0019829907006343184,0.005663974096232871,0.5,1,2,0.0,3,0,11130,0.7361111111111112,0
T4,gp_ucb_rep1,18,0.025123121330936693,769.161960655146,1418.8724037728527,0.0,0.06481415364165974,0.0,0.0,0,2,0.0,3,0,12180,0.8055555555555556,0
T4,gp_ucb_rep1,19,0.07437648605500967,433.73295040502273,1431.7272247147357,0.47028453885086263,0.015435436350118875,0.013703672251004523,0.5,1,2,0.0,3,0,11550,0.7638888888888888,0
